FECHA_PROCESO;RUC_PROVEEDOR;PROVEEDOR;RUC_ENTIDAD;ENTIDAD;ORDEN_ELECTRÓNICA;ORDEN_ELECTRÓNICA_GENERADA;ESTADO_ORDEN_ELECTRÓNICA;FECHA_ÚLTIMO_ESTADO;TOTAL;ORDEN_PUBLICADA;ACUERDO_MARCO
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20131372931;MINISTERIO DE AGRICULTURA Y RIEGO;ORDEN_DE_SERVICIO-234-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45851;PAGADA;31/01/2022;587.14;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45851.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20477936882;PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL;ORDEN_DE_SERVICIO-235-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45852;PAGADA;28/02/2022;5460.37;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45852.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20521286769;ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL;ORDEN_DE_SERVICIO-236-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45853;CONFORME C/PAGO PENDIENTE;2/05/2022;651.23;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45853.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20131257750;SEGURO SOCIAL DE SALUD;ORDEN_DE_SERVICIO-237-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45854;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;47651.7;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20100004675;CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL S.A.- CORPAC;ORDEN_DE_SERVICIO-238-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45855;PAGADA;8/04/2022;4220.59;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45855.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20131373237;MINISTERIO DE SALUD;ORDEN_DE_SERVICIO-239-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45856;PAGADA;4/03/2022;1689.95;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45856.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20414251561;PROGRAMA DE DESARROLLO DE SANIDAD AGROPECUARIA;ORDEN_DE_SERVICIO-240-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45857;PAGADA;9/02/2022;774.92;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45857.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20414868216;PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI;ORDEN_DE_SERVICIO-241-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45858;PAGADA;14/02/2022;289.34;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45858.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20601765226;UNIDAD EJECUTORA 125 PROGRAMA NACIONAL DE INVERSIONES EN SALUD;ORDEN_DE_SERVICIO-242-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45859;ENTREGADA C/CONFORMIDAD RETRASADA;22/01/2022;12027.04;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20603348541;CONTRALORÍA GENERAL - GESTIÓN DE PROYECTOS Y FORTALECIMIENTO DE CAPACIDADES;ORDEN_DE_SERVICIO-243-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45860;PAGADA;14/02/2022;908.54;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45860.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20131378972;CONTRALORIA GENERAL DE LA REPUBLICA;ORDEN_DE_SERVICIO-244-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45861;PAGADA;7/02/2022;1060.52;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45861.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20537630222;MINISTERIO DE CULTURA;ORDEN_DE_SERVICIO-245-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45862;PAGADA;4/02/2022;1176.44;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45862.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20545565359;MINISTERIO DE DESARROLLO E INCLUSION SOCIAL;ORDEN_DE_SERVICIO-246-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45863;PAGADA;10/02/2022;1975.96;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45863.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20517754499;DIRECCION GENERAL DE ELECTRIFICACION RURAL DEL MINISTERIO DE ENERGÍA Y MINAS;ORDEN_DE_SERVICIO-247-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45864;PAGADA;1/02/2022;199.79;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45864.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20131257750;SEGURO SOCIAL DE SALUD;ORDEN_DE_SERVICIO-248-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45865;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;2531.27;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20178922581;FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICIA NACIONAL DEL PERU;ORDEN_DE_SERVICIO-249-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45866;PAGADA;7/03/2022;3238.72;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45866.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20504743307;MINISTERIO DE VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO - ADMINISTRACIÓN GENERAL;ORDEN_DE_SERVICIO-250-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45867;PAGADA;24/02/2022;3419.65;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45867.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20100010721;AERO TRANSPORTE S A;20207553698;PROGRAMA NACIONAL DE SANEAMIENTO URBANO;ORDEN_DE_SERVICIO-251-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45868;PAGADA;11/03/2022;555.97;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45868.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20601237211;VIVA AIRLINES PERU S.A.C;20131370301;MINISTERIO PUBLICO;ORDEN_DE_SERVICIO-252-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45869;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;338.99;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20601237211;VIVA AIRLINES PERU S.A.C;20131372931;MINISTERIO DE AGRICULTURA Y RIEGO;ORDEN_DE_SERVICIO-253-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45870;PAGADA;4/02/2022;438.61;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45870.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20601237211;VIVA AIRLINES PERU S.A.C;20131370645;MINISTERIO DE ECONOMIA Y FINANZAS;ORDEN_DE_SERVICIO-254-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45871;PAGADA;7/02/2022;279.24;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45871.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20131378972;CONTRALORIA GENERAL DE LA REPUBLICA;ORDEN_DE_SERVICIO-255-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45872;PAGADA;7/02/2022;1738.43;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45872.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20537630222;MINISTERIO DE CULTURA;ORDEN_DE_SERVICIO-256-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45873;PAGADA;7/02/2022;584.08;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45873.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20131263130;INSTITUTO NACIONAL DE SALUD;ORDEN_DE_SERVICIO-257-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45874;PAGADA;4/03/2022;1506.36;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45874.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20131373237;MINISTERIO DE SALUD;ORDEN_DE_SERVICIO-258-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45875;PAGADA;17/02/2022;2705.86;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45875.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20511268401;PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES;ORDEN_DE_SERVICIO-259-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45876;PAGADA;21/02/2022;5335.08;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45876.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20131370301;MINISTERIO PUBLICO;ORDEN_DE_SERVICIO-260-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45877;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;374.4;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20160766191;UNIVERSIDAD NACIONAL SAN MARTIN;ORDEN_DE_SERVICIO-261-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45878;PAGADA;8/02/2022;1990.4;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45878.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20601765226;UNIDAD EJECUTORA 125 PROGRAMA NACIONAL DE INVERSIONES EN SALUD;ORDEN_DE_SERVICIO-262-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45879;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;2925.28;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20380419247;MTC-PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DESCENTRALIZADO - PROVIAS DESCENTRALIZADO;ORDEN_DE_SERVICIO-263-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45880;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;968.64;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20565423372;ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO;ORDEN_DE_SERVICIO-264-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45881;PAGADA;14/02/2022;1104.71;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45881.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20509510149;SISTEMA METROPOLITANO DE LA SOLIDARIDAD;ORDEN_DE_SERVICIO-265-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45882;CONFORME C/PAGO RETRASADO;16/02/2022;3311.26;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45882.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20171781648;INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA - I.I.A.P.;ORDEN_DE_SERVICIO-266-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45883;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;755.98;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20511035997;PLAN COPESCO NACIONAL - MINCETUR;ORDEN_DE_SERVICIO-267-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45884;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;307.64;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20131369477;INSTITUTO TECNOLOGICO DE LA PRODUCCION;ORDEN_DE_SERVICIO-268-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45885;PAGADA;14/02/2022;482.34;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45885.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20161749126;CONGRESO DE LA REPUBLICA;ORDEN_DE_SERVICIO-269-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45886;PAGADA;8/02/2022;5520.25;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45886.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20492966658;MINISTERIO DEL AMBIENTE;ORDEN_DE_SERVICIO-270-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45887;PAGADA;14/02/2022;1619.87;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45887.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20131257750;SEGURO SOCIAL DE SALUD;ORDEN_DE_SERVICIO-271-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45888;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;313615.01;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20100004675;CORPORACION PERUANA DE AEROPUERTOS Y AVIACION COMERCIAL S.A.- CORPAC;ORDEN_DE_SERVICIO-272-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45889;PAGADA;3/05/2022;1196.44;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45889.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20555533943;UNIDAD EJECUTORA 120 PROGRAMA NACIONAL DE DOTACION DE MATERIALES EDUCATIVOS;ORDEN_DE_SERVICIO-273-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45890;PAGADA;13/04/2022;651.78;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45890.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20446716035;INPE-DIRECCION REGIONAL NOR ORIENTE SAN MARTIN;ORDEN_DE_SERVICIO-274-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45891;CONFORME C/PAGO RETRASADO;23/03/2022;606.21;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45891.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20507920722;UNIDAD EJECUTORA Nº 006 - INSTITUTO NACIONAL DE BIENESTAR FAMILIAR;ORDEN_DE_SERVICIO-276-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45893;PAGADA;8/02/2022;497.96;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45893.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20178922581;FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICIA NACIONAL DEL PERU;ORDEN_DE_SERVICIO-277-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45894;PAGADA;7/03/2022;31029.61;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45894.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20550154065;PROGRAMA NACIONAL DE ALIMENTACION ESCOLAR QALI WARMA;ORDEN_DE_SERVICIO-278-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45895;PAGADA;4/05/2022;3052.56;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45895.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20504794637;MINISTERIO DE LA PRODUCCIÓN;ORDEN_DE_SERVICIO-279-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45896;PAGADA;21/02/2022;769.53;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45896.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20342868844;STAR UP S.A.;20602114091;AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS;ORDEN_DE_SERVICIO-280-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45897;PAGADA;14/02/2022;784.93;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45897.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20161749126;CONGRESO DE LA REPUBLICA;ORDEN_DE_SERVICIO-281-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45898;PAGADA;8/02/2022;785.65;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45898.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20178922581;FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICIA NACIONAL DEL PERU;ORDEN_DE_SERVICIO-282-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45899;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;46130.05;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20477936882;PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL;ORDEN_DE_SERVICIO-283-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45900;PAGADA;18/02/2022;1267.4;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45900.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20131263130;INSTITUTO NACIONAL DE SALUD;ORDEN_DE_SERVICIO-284-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45901;PAGADA;25/03/2022;1192;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45901.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20181709066;MUNICIPALIDAD PROVINCIAL DE CHUMBIVILCAS - SANTO TOMAS;ORDEN_DE_SERVICIO-285-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45902;CONFORME C/PAGO RETRASADO;25/02/2022;1354.78;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45902.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20602114091;AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS;ORDEN_DE_SERVICIO-286-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45903;PAGADA;14/02/2022;1329.02;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45903.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20217267618;TRIBUNAL CONSTITUCIONAL;ORDEN_DE_SERVICIO-287-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45904;PAGADA;11/02/2022;582.09;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45904.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20507920722;UNIDAD EJECUTORA Nº 006 - INSTITUTO NACIONAL DE BIENESTAR FAMILIAR;ORDEN_DE_SERVICIO-289-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45906;PAGADA;15/02/2022;10030.2;https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/45906.pdf;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20601765226;UNIDAD EJECUTORA 125 PROGRAMA NACIONAL DE INVERSIONES EN SALUD;ORDEN_DE_SERVICIO-290-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45907;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;50.03;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:55;20603446543;SKY AIRLINE PERU S.A.C.;20131257750;SEGURO SOCIAL DE SALUD;ORDEN_DE_SERVICIO-291-2022;https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=45908;ENTREGADA C/CONFORMIDAD RETRASADA;29/01/2022;33536.29;;IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
